time,latitude,longitude,altitude,cardinal_angle,elevation_angle,segment_distance
94288.47401136758,-27.87715530408203,134.0428209827307,283.2055956806211,162.33738995910278,-0.0509331037919996,5908.094783271386
94517.39630983263,-27.923825532155533,134.071221694079,278.2091782441174,151.73507975853352,-0.048176612227931,5942.168846918075
94740.713269352,-27.968661456884465,134.10253893541,274.93366576939167,148.33136338827865,-0.0324468117615886,5784.020379597616
94963.83254843288,-28.018850414094832,134.11130904181837,279.3546694183329,171.23067704518553,0.043438719129281,5831.313787362691
95180.5261605328,-28.069241675647767,134.11291371286268,280.9448336406745,178.39048662162827,0.0158833739404201,5736.1676858285455
95401.72435034523,-28.11623411710283,134.13281769585933,270.0775117696141,159.51616211315957,-0.1073969976777449,5797.656936954774
95627.11983737008,-28.168120192260297,134.13355237732566,267.76313151561993,179.28483979905752,-0.0226898135634399,5844.217866295776
95852.45875704954,-28.21864050711174,134.14957231935668,275.41747872058505,164.3892874954838,0.0746153332245622,5877.63295953221
96080.30233140844,-28.2710155476016,134.15669718677566,279.39478559410145,173.16804745340096,0.0384005939027405,5934.357789806225
96307.02088863828,-28.323437824116635,134.16702688924872,268.63122211251357,170.15956988436892,-0.1045276639065974,5899.93168105489
96530.83124441408,-28.374862665712232,134.18110489539364,271.56624156478443,166.45739572127684,0.0286515820372106,5869.281953374186
96752.28429513396,-28.42590762636583,134.189333097098,261.5275470031821,171.9315248693838,-0.100736053317849,5709.71582268633
96974.00688699888,-28.473366263986804,134.20150321958198,264.50698059576825,167.29698585553592,0.0298125101418518,5726.0845858512475
97200.00775001256,-28.518312462861733,134.2280087998137,282.38561081528485,152.6097590802293,0.1758813361339412,5824.192947268868
97427.96764342356,-28.560895916835033,134.261010659366,272.92303605600716,145.76002849506483,-0.0940790164780785,5762.869660854244
97652.76195186918,-28.600965872393232,134.29669394352666,268.92344849445834,141.9828656246575,-0.0398558667429338,5749.70434304663
97877.84568491022,-28.635222187039737,134.33803287591698,276.44011669796987,133.35973374282486,0.0749656053663322,5744.942846789254
98100.82382634086,-28.658657621068137,134.38844713633634,269.50303821479355,117.92212668184908,-0.0698336632286861,5691.597777400268
98324.14658782458,-28.684438872849267,134.43718880578902,249.95154548826378,121.09561968052617,-0.1953245936547084,5735.138908241605
98550.3099311013,-28.724216845412705,134.47393744162235,255.56474945664945,140.9905380771071,0.0553571314273756,5809.780755785017
98778.53769775663,-28.76542167251766,134.51005340492767,233.67432972431533,142.46684877038376,-0.2152000337380121,5828.171784063938
98975.62662618466,-28.80615833731883,134.5446081016503,233.9143673710214,143.38029744633263,0.0023915562834895,5750.708928521053
99325.12645299912,-28.84387255521477,134.58312445085863,220.85419575798716,138.18934196439523,-0.1294868355441797,5778.8997316749865
101610.60811856332,-28.8805872557645,134.62405355982332,230.42536464709048,135.6965792332602,0.0937098446751014,5851.9688648856245
101861.59851722716,-28.9229181397678,134.659109012896,220.44207477295117,144.066893418238,-0.0972550528877069,5881.440697460404
102112.59244403796,-28.970060001509736,134.68280096542134,222.74550704464383,156.26667826948767,0.022809298352175,5786.102603970098
102361.0130992636,-29.010697919053104,134.711015906117,225.42958329954968,148.73628706691687,0.0271039376136887,5673.944207587571
102589.39335978196,-29.019542950077593,134.751764257996,222.51547695696934,103.95000006702162,-0.0316166335533163,5280.953687039418
102837.59675849573,-29.03825699898596,134.7905061965263,206.1498751057738,118.92761265509182,-0.1614432545891554,5808.092980236692
103090.74601936768,-29.070079545283132,134.83756000553734,205.77885912652278,127.7390200261421,-0.003657113408231,5812.685399988886
103341.73455851056,-29.09828025865773,134.88686238146303,222.54836531731576,123.2177942485053,0.1648832242812157,5827.27127697317
103593.64761755886,-29.1417375572226,134.917675169816,219.70289769253048,148.23278075032567,-0.0279431720931674,5834.458313172794
103843.9571524967,-29.18652955541704,134.94592229076133,203.8043117829755,151.1660860041257,-0.1590508462453742,5727.222171423669
104107.64812645504,-29.23607785693216,134.95950727241498,213.3509740650137,166.54505702260553,0.0922417683232136,5929.883983949015
104371.36604668168,-29.288726414093,134.96983751516163,190.62744881187467,170.28918080245262,-0.2182637657030383,5965.056960203739
104629.00955190188,-29.34073022829713,134.982928759038,198.22121728575092,167.6231276035278,0.0740556066357383,5875.1884108669055
104887.4062072236,-29.39096345962474,134.9983640188673,198.28468998427468,165.0123276569193,0.0006198634629114,5866.965803233212
105148.1176390648,-29.441419835854127,135.014919100755,195.30242754937927,164.05382801155224,-0.0291079745880177,5870.248227094606
105412.75694224476,-29.492008001887232,135.026358590418,184.72287086058338,168.86498231505539,-0.1031140748577584,5878.5698635132085
105672.59556715842,-29.536565395791538,135.05762686676334,185.74586560613187,148.595773691619,0.0100014985103048,5860.449884411339
105933.44173752647,-29.583192480317933,135.08045849034335,200.2688095053138,156.93502220137725,0.1421958690642198,5851.7992725294425
106196.28345934836,-29.62003991606563,135.12229498743633,226.71417851575927,135.37918364388418,0.2598570906454532,5830.88819766073
106456.68689273176,-29.667966341185803,135.13405109671902,234.35276977192473,167.96820962036463,0.074562022775662,5869.728006967776
106711.22378496132,-29.72011568949696,135.125774231516,210.42696304042425,187.84798463090948,-0.2329405607198598,5884.935581978109
106962.51031628223,-29.772110233011997,135.11963637419902,190.95382807161405,185.85047086480364,-0.1897485630631888,5880.014850343329
107208.57489002615,-29.824454991955804,135.12246695181972,177.7332598162218,177.31402389202447,-0.1317169529494545,5750.8271518997535
107459.68903637474,-29.874255171752267,135.1303520899447,178.40130856027054,172.18242992098692,0.0065472834754737,5846.145736592764
107710.31032234392,-29.921800052037604,135.15561485885567,176.44302510326548,155.2740325864661,-0.0191937839449692,5845.714076038167
107957.5192195529,-29.9724923155598,135.17035814067734,170.0711488514475,165.85920986423514,-0.0621517459644787,5874.034074951099
108193.6175346279,-30.021573802313625,135.191384158954,176.5787464612032,159.65001280749323,0.0639579720124118,5829.730230759249
108428.84398569916,-30.07412085565381,135.195218261913,176.6826831133605,176.38700602340668,0.0009978572547282,5967.91923545657
108665.52238286716,-30.12790397443846,135.19520079445132,184.6788261805914,180.01609444298492,0.0765081026411414,5988.188989361847
108891.97124756656,-30.179346224831097,135.20246367552667,189.3713212944475,173.04158497018307,0.0468891695125034,5733.9489733716255
109115.60355409991,-30.218114324975364,135.24050318221066,186.39510597857316,139.71019182445696,-0.0290120734293403,5877.71026993773
109339.21781930616,-30.262876565567137,135.27119536505168,172.95580545851863,149.366733155318,-0.1303376119022562,5907.8408752579935
109564.0806571749,-30.311947868138336,135.29351138883968,179.89069877945013,158.56596537814926,0.0675413482516702,5882.913872735697
